School DBN,School Name,School District,Home Borough,Total Applicants Borough,True Applicants Borough,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
02M437,Hudson High School of Learning Technologies,2,Manhattan,199,32.0,353,48.0,119,6,0.16080402010050251,363
02M437,Hudson High School of Learning Technologies,2,Queens,9,9.0,353,48.0,119,6,1.0,1
02M437,Hudson High School of Learning Technologies,2,Staten Island,2,2.0,353,48.0,119,6,1.0,1
02M437,Hudson High School of Learning Technologies,2,Unknown,14,3.0,353,48.0,119,6,0.21428571428571427,162
02M438,International High School at Union Square,2,Bronx,37,18.0,501,103.0,68,75,0.4864864864864865,203
02M438,International High School at Union Square,2,Brooklyn,100,22.0,501,103.0,68,75,0.22,322
02M438,International High School at Union Square,2,Manhattan,194,53.0,501,103.0,68,75,0.27319587628865977,323
02M438,International High School at Union Square,2,Queens,66,21.0,501,103.0,68,75,0.3181818181818182,314
02M438,International High School at Union Square,2,Unknown,29,2.0,501,103.0,68,75,0.06896551724137931,238
02M439,Manhattan Village Academy,2,Bronx,791,237.0,3002,860.0,100,201,0.2996207332490518,238
02M439,Manhattan Village Academy,2,Brooklyn,452,92.0,3002,860.0,100,201,0.20353982300884957,329
02M439,Manhattan Village Academy,2,Manhattan,1319,346.0,3002,860.0,100,201,0.2623199393479909,327
02M439,Manhattan Village Academy,2,Queens,295,68.0,3002,860.0,100,201,0.2305084745762712,367
02M439,Manhattan Village Academy,2,Staten Island,6,6.0,3002,860.0,100,201,1.0,1
02M439,Manhattan Village Academy,2,Unknown,77,27.0,3002,860.0,100,201,0.35064935064935066,98
02M449,Vanguard High School,2,Bronx,220,28.0,701,134.0,110,158,0.12727272727272726,374
02M449,Vanguard High School,2,Brooklyn,25,20.0,701,134.0,110,158,0.8,161
02M449,Vanguard High School,2,Manhattan,334,63.0,701,134.0,110,158,0.18862275449101795,353
02M449,Vanguard High School,2,Queens,62,25.0,701,134.0,110,158,0.4032258064516129,279
02M449,Vanguard High School,2,Staten Island,1,1.0,701,134.0,110,158,1.0,196
02M449,Vanguard High School,2,Unknown,2,2.0,701,134.0,110,158,1.0,1
02M459,Manhattan International High School,2,Bronx,176,22.0,738,151.0,85,73,0.125,376
02M459,Manhattan International High School,2,Brooklyn,24,24.0,738,151.0,85,73,1.0,1
02M459,Manhattan International High School,2,Manhattan,262,56.0,738,151.0,85,73,0.21374045801526717,342
02M459,Manhattan International High School,2,Queens,169,44.0,738,151.0,85,73,0.2603550295857988,349
02M459,Manhattan International High School,2,Staten Island,1,1.0,738,151.0,85,73,1.0,196
02M459,Manhattan International High School,2,Unknown,11,2.0,738,151.0,85,73,0.18181818181818182,178
02M475,Stuyvesant High School,2,Bronx,3196,0.0,18574,,672,744,0.0,406
02M475,Stuyvesant High School,2,Brooklyn,6205,0.0,18574,,672,744,0.0,411
02M475,Stuyvesant High School,2,Manhattan,2641,0.0,18574,,672,744,0.0,386
02M475,Stuyvesant High School,2,Queens,5503,0.0,18574,,672,744,0.0,397
02M475,Stuyvesant High School,2,Staten Island,720,0.0,18574,,672,744,0.0,187
02M475,Stuyvesant High School,2,Unknown,309,0.0,18574,,672,744,0.0,254
02M489,High School of Economics and Finance,2,Bronx,313,34.0,1374,223.0,230,6,0.10862619808306709,383
02M489,High School of Economics and Finance,2,Brooklyn,311,38.0,1374,223.0,230,6,0.12218649517684887,396
02M489,High School of Economics and Finance,2,Manhattan,463,51.0,1374,223.0,230,6,0.1101511879049676,379
02M489,High School of Economics and Finance,2,Queens,142,37.0,1374,223.0,230,6,0.2605633802816901,348
02M489,High School of Economics and Finance,2,Staten Island,14,8.0,1374,223.0,230,6,0.5714285714285714,162
02M489,High School of Economics and Finance,2,Unknown,39,2.0,1374,223.0,230,6,0.05128205128205128,239
02M500,Unity Center for Urban Technologies,2,Bronx,64,19.0,274,48.0,95,136,0.296875,239
02M500,Unity Center for Urban Technologies,2,Brooklyn,12,12.0,274,48.0,95,136,1.0,1
02M500,Unity Center for Urban Technologies,2,Manhattan,97,31.0,274,48.0,95,136,0.31958762886597936,312
02M500,Unity Center for Urban Technologies,2,Queens,17,17.0,274,48.0,95,136,1.0,1
02M500,Unity Center for Urban Technologies,2,Unknown,3,3.0,274,48.0,95,136,1.0,1
02M507,Urban Assembly Gateway School for Technology,2,Bronx,279,51.0,1299,278.0,108,146,0.1827956989247312,303
02M507,Urban Assembly Gateway School for Technology,2,Brooklyn,69,33.0,1299,278.0,108,146,0.4782608695652174,208
02M507,Urban Assembly Gateway School for Technology,2,Manhattan,739,157.0,1299,278.0,108,146,0.2124492557510149,343
02M507,Urban Assembly Gateway School for Technology,2,Queens,71,30.0,1299,278.0,108,146,0.4225352112676056,267
02M507,Urban Assembly Gateway School for Technology,2,Staten Island,2,2.0,1299,278.0,108,146,1.0,1
02M507,Urban Assembly Gateway School for Technology,2,Unknown,33,5.0,1299,278.0,108,146,0.15151515151515152,192
02M519,Talent Unlimited High School,2,Bronx,365,91.0,1599,468.0,152,213,0.2493150684931507,252
02M519,Talent Unlimited High School,2,Brooklyn,357,46.0,1599,468.0,152,213,0.12885154061624648,391
02M519,Talent Unlimited High School,2,Manhattan,406,129.0,1599,468.0,152,213,0.31773399014778325,315
02M519,Talent Unlimited High School,2,Queens,321,79.0,1599,468.0,152,213,0.24610591900311526,355
02M519,Talent Unlimited High School,2,Staten Island,8,8.0,1599,468.0,152,213,1.0,1
02M519,Talent Unlimited High School,2,Unknown,42,11.0,1599,468.0,152,213,0.2619047619047619,132
02M520,Murry Bergtraum High School for Business Careers,2,Bronx,16,16.0,222,38.0,240,6,1.0,1
02M520,Murry Bergtraum High School for Business Careers,2,Brooklyn,62,35.0,222,38.0,240,6,0.5645161290322581,193
02M520,Murry Bergtraum High School for Business Careers,2,Manhattan,44,20.0,222,38.0,240,6,0.45454545454545453,276
02M520,Murry Bergtraum High School for Business Careers,2,Queens,14,14.0,222,38.0,240,6,1.0,1
02M520,Murry Bergtraum High School for Business Careers,2,Staten Island,4,4.0,222,38.0,240,6,1.0,1
02M520,Murry Bergtraum High School for Business Careers,2,Unknown,6,1.0,222,38.0,240,6,0.16666666666666666,182
02M529,Jacqueline Kennedy Onassis High School,2,Bronx,135,23.0,534,81.0,204,6,0.17037037037037037,317
02M529,Jacqueline Kennedy Onassis High School,2,Brooklyn,45,21.0,534,81.0,204,6,0.4666666666666667,210
02M529,Jacqueline Kennedy Onassis High School,2,Manhattan,180,38.0,534,81.0,204,6,0.2111111111111111,345
02M529,Jacqueline Kennedy Onassis High School,2,Queens,83,27.0,534,81.0,204,6,0.3253012048192771,310
02M529,Jacqueline Kennedy Onassis High School,2,Staten Island,3,3.0,534,81.0,204,6,1.0,1
02M529,Jacqueline Kennedy Onassis High School,2,Unknown,8,2.0,534,81.0,204,6,0.25,135
02M531,Repertory Company High School for Theatre Arts,2,Bronx,66,21.0,365,100.0,60,68,0.3181818181818182,231
02M531,Repertory Company High School for Theatre Arts,2,Brooklyn,54,32.0,365,100.0,60,68,0.5925925925925926,187
02M531,Repertory Company High School for Theatre Arts,2,Manhattan,83,31.0,365,100.0,60,68,0.37349397590361444,289
02M531,Repertory Company High School for Theatre Arts,2,Queens,31,31.0,365,100.0,60,68,1.0,1
02M531,Repertory Company High School for Theatre Arts,2,Staten Island,1,1.0,365,100.0,60,68,1.0,196
02M531,Repertory Company High School for Theatre Arts,2,Unknown,7,2.0,365,100.0,60,68,0.2857142857142857,121
02M533,Union Square Academy for Health Sciences,2,Bronx,212,30.0,834,154.0,163,143,0.14150943396226415,346
02M533,Union Square Academy for Health Sciences,2,Brooklyn,197,34.0,834,154.0,163,143,0.17258883248730963,349
02M533,Union Square Academy for Health Sciences,2,Manhattan,147,33.0,834,154.0,163,143,0.22448979591836735,340
02M533,Union Square Academy for Health Sciences,2,Queens,147,38.0,834,154.0,163,143,0.2585034013605442,352
02M533,Union Square Academy for Health Sciences,2,Staten Island,3,3.0,834,154.0,163,143,1.0,1
02M533,Union Square Academy for Health Sciences,2,Unknown,30,3.0,834,154.0,163,143,0.1,219
02M534,Harvest Collegiate High School,2,Bronx,147,23.0,1116,115.0,116,6,0.1564625850340136,329
02M534,Harvest Collegiate High School,2,Brooklyn,189,39.0,1116,115.0,116,6,0.20634920634920634,328
02M534,Harvest Collegiate High School,2,Manhattan,598,50.0,1116,115.0,116,6,0.08361204013377926,385
02M534,Harvest Collegiate High School,2,Queens,51,27.0,1116,115.0,116,6,0.5294117647058824,245
02M534,Harvest Collegiate High School,2,Staten Island,5,5.0,1116,115.0,116,6,1.0,1
02M534,Harvest Collegiate High School,2,Unknown,27,2.0,1116,115.0,116,6,0.07407407407407407,236
02M542,Manhattan Bridges High School,2,Bronx,205,50.0,904,224.0,172,95,0.24390243902439024,253
02M542,Manhattan Bridges High School,2,Brooklyn,37,20.0,904,224.0,172,95,0.5405405405405406,195
02M542,Manhattan Bridges High School,2,Manhattan,351,81.0,904,224.0,172,95,0.23076923076923078,338
02M542,Manhattan Bridges High School,2,Queens,193,53.0,904,224.0,172,95,0.27461139896373055,337
02M542,Manhattan Bridges High School,2,Staten Island,1,1.0,904,224.0,172,95,1.0,196
02M542,Manhattan Bridges High School,2,Unknown,59,13.0,904,224.0,172,95,0.22033898305084745,159
02M543,New Design High School,2,Bronx,170,32.0,852,157.0,125,145,0.18823529411764706,295
02M543,New Design High School,2,Brooklyn,185,40.0,852,157.0,125,145,0.21621621621621623,324
02M543,New Design High School,2,Manhattan,325,60.0,852,157.0,125,145,0.18461538461538463,355
02M543,New Design High School,2,Queens,57,30.0,852,157.0,125,145,0.5263157894736842,247
02M543,New Design High School,2,Staten Island,4,4.0,852,157.0,125,145,1.0,1
02M543,New Design High School,2,Unknown,9,2.0,852,157.0,125,145,0.2222222222222222,154
02M545,High School for Dual Language and Asian Studies,2,Bronx,17,11.0,769,299.0,108,150,0.6470588235294118,184
02M545,High School for Dual Language and Asian Studies,2,Brooklyn,210,96.0,769,299.0,108,150,0.45714285714285713,211
02M545,High School for Dual Language and Asian Studies,2,Manhattan,281,111.0,769,299.0,108,150,0.39501779359430605,287
02M545,High School for Dual Language and Asian Studies,2,Queens,118,46.0,769,299.0,108,150,0.3898305084745763,284
02M545,High School for Dual Language and Asian Studies,2,Staten Island,6,6.0,769,299.0,108,150,1.0,1
02M545,High School for Dual Language and Asian Studies,2,Unknown,10,4.0,769,299.0,108,150,0.4,89
02M546,Academy for Software Engineering,2,Bronx,603,114.0,1992,388.0,125,201,0.1890547263681592,292
02M546,Academy for Software Engineering,2,Brooklyn,434,57.0,1992,388.0,125,201,0.1313364055299539,388
02M546,Academy for Software Engineering,2,Manhattan,513,64.0,1992,388.0,125,201,0.12475633528265107,375
02M546,Academy for Software Engineering,2,Queens,288,66.0,1992,388.0,125,201,0.22916666666666666,368
02M546,Academy for Software Engineering,2,Staten Island,12,7.0,1992,388.0,125,201,0.5833333333333334,160
02M546,Academy for Software Engineering,2,Unknown,53,11.0,1992,388.0,125,201,0.20754716981132076,166
02M550,Liberty High School Academy for Newcomers,2,Bronx,5,5.0,99,16.0,50,6,1.0,1
02M550,Liberty High School Academy for Newcomers,2,Brooklyn,19,13.0,99,16.0,50,6,0.6842105263157895,173
02M550,Liberty High School Academy for Newcomers,2,Manhattan,39,24.0,99,16.0,50,6,0.6153846153846154,241
02M550,Liberty High School Academy for Newcomers,2,Queens,8,8.0,99,16.0,50,6,1.0,1
02M550,Liberty High School Academy for Newcomers,2,Unknown,2,2.0,99,16.0,50,6,1.0,1
02M551,Urban Assembly New York Harbor School,2,Bronx,23,18.0,724,221.0,200,6,0.782608695652174,171
02M551,Urban Assembly New York Harbor School,2,Brooklyn,310,79.0,724,221.0,200,6,0.25483870967741934,291
02M551,Urban Assembly New York Harbor School,2,Manhattan,193,45.0,724,221.0,200,6,0.23316062176165803,335
02M551,Urban Assembly New York Harbor School,2,Queens,42,26.0,724,221.0,200,6,0.6190476190476191,227
02M551,Urban Assembly New York Harbor School,2,Staten Island,23,8.0,724,221.0,200,6,0.34782608695652173,176
02M551,Urban Assembly New York Harbor School,2,Unknown,3,3.0,724,221.0,200,6,1.0,1
02M580,Richard R. Green High School of Teaching,2,Bronx,31,20.0,1291,154.0,160,6,0.6451612903225806,186
02M580,Richard R. Green High School of Teaching,2,Brooklyn,637,77.0,1291,154.0,160,6,0.12087912087912088,398
02M580,Richard R. Green High School of Teaching,2,Manhattan,436,44.0,1291,154.0,160,6,0.10091743119266056,382
02M580,Richard R. Green High School of Teaching,2,Queens,58,24.0,1291,154.0,160,6,0.41379310344827586,274
02M580,Richard R. Green High School of Teaching,2,Staten Island,7,7.0,1291,154.0,160,6,1.0,1
02M580,Richard R. Green High School of Teaching,2,Unknown,4,4.0,1291,154.0,160,6,1.0,1
02M586,Harvey Milk High School,2,Bronx,7,7.0,40,1.0,45,1,1.0,1
02M586,Harvey Milk High School,2,Brooklyn,5,5.0,40,1.0,45,1,1.0,1
02M586,Harvey Milk High School,2,Manhattan,11,11.0,40,1.0,45,1,1.0,1
02M586,Harvey Milk High School,2,Queens,6,6.0,40,1.0,45,1,1.0,1
02M586,Harvey Milk High School,2,Unknown,1,1.0,40,1.0,45,1,1.0,263
02M600,The High School of Fashion Industries,2,Bronx,585,205.0,2046,720.0,475,395,0.3504273504273504,222
02M600,The High School of Fashion Industries,2,Brooklyn,500,117.0,2046,720.0,475,395,0.234,310
02M600,The High School of Fashion Industries,2,Manhattan,451,179.0,2046,720.0,475,395,0.3968957871396896,285
02M600,The High School of Fashion Industries,2,Queens,340,108.0,2046,720.0,475,395,0.3176470588235294,315
02M600,The High School of Fashion Industries,2,Staten Island,10,10.0,2046,720.0,475,395,1.0,1
02M600,The High School of Fashion Industries,2,Unknown,57,24.0,2046,720.0,475,395,0.42105263157894735,86
02M605,Humanities Preparatory Academy,2,Bronx,134,24.0,861,101.0,75,6,0.1791044776119403,309
02M605,Humanities Preparatory Academy,2,Brooklyn,117,31.0,861,101.0,75,6,0.26495726495726496,285
02M605,Humanities Preparatory Academy,2,Manhattan,417,44.0,861,101.0,75,6,0.10551558752997602,380
02M605,Humanities Preparatory Academy,2,Queens,38,22.0,861,101.0,75,6,0.5789473684210527,233
02M605,Humanities Preparatory Academy,2,Staten Island,3,3.0,861,101.0,75,6,1.0,1
02M605,Humanities Preparatory Academy,2,Unknown,36,3.0,861,101.0,75,6,0.08333333333333333,229
02M615,Chelsea Career and Technical Education High School,2,Bronx,186,24.0,821,118.0,152,6,0.12903225806451613,372
02M615,Chelsea Career and Technical Education High School,2,Brooklyn,116,33.0,821,118.0,152,6,0.28448275862068967,275
02M615,Chelsea Career and Technical Education High School,2,Manhattan,342,52.0,821,118.0,152,6,0.15204678362573099,368
02M615,Chelsea Career and Technical Education High School,2,Queens,58,29.0,821,118.0,152,6,0.5,256
02M615,Chelsea Career and Technical Education High School,2,Staten Island,5,5.0,821,118.0,152,6,1.0,1
02M615,Chelsea Career and Technical Education High School,2,Unknown,29,3.0,821,118.0,152,6,0.10344827586206896,218
02M630,Art and Design High School,2,Bronx,809,286.0,3594,1359.0,385,523,0.3535228677379481,221
02M630,Art and Design High School,2,Brooklyn,1089,353.0,3594,1359.0,385,523,0.3241505968778696,260
02M630,Art and Design High School,2,Manhattan,722,260.0,3594,1359.0,385,523,0.3601108033240997,294
02M630,Art and Design High School,2,Queens,778,294.0,3594,1359.0,385,523,0.37789203084832906,291
02M630,Art and Design High School,2,Staten Island,27,11.0,3594,1359.0,385,523,0.4074074074074074,170
02M630,Art and Design High School,2,Unknown,73,23.0,3594,1359.0,385,523,0.3150684931506849,110
02M655,The High School for Climate Justice,2,Bronx,64,17.0,298,60.0,152,105,0.265625,247
02M655,The High School for Climate Justice,2,Brooklyn,4,4.0,298,60.0,152,105,1.0,1
02M655,The High School for Climate Justice,2,Manhattan,165,55.0,298,60.0,152,105,0.3333333333333333,307
02M655,The High School for Climate Justice,2,Queens,6,6.0,298,60.0,152,105,1.0,1
02M655,The High School for Climate Justice,2,Unknown,2,2.0,298,60.0,152,105,1.0,1
03M291,West End Secondary School,3,Bronx,135,31.0,1209,392.0,105,146,0.22962962962962963,258
03M291,West End Secondary School,3,Brooklyn,30,25.0,1209,392.0,105,146,0.8333333333333334,160
03M291,West End Secondary School,3,Manhattan,925,294.0,1209,392.0,105,146,0.3178378378378378,314
03M291,West End Secondary School,3,Queens,25,25.0,1209,392.0,105,146,1.0,1
03M291,West End Secondary School,3,Staten Island,2,2.0,1209,392.0,105,146,1.0,1
03M291,West End Secondary School,3,Unknown,14,2.0,1209,392.0,105,146,0.14285714285714285,194
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Bronx,11,11.0,77,10.0,120,6,1.0,1
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Brooklyn,6,6.0,77,10.0,120,6,1.0,1
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Manhattan,30,17.0,77,10.0,120,6,0.5666666666666667,251
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Queens,3,3.0,77,10.0,120,6,1.0,1
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Staten Island,1,1.0,77,10.0,120,6,1.0,196
03M299,The Maxine Greene HS for Imaginative Inquiry,3,Unknown,7,2.0,77,10.0,120,6,0.2857142857142857,121
03M307,"Urban Assembly School for Media Studies, The",3,Bronx,80,26.0,328,71.0,126,109,0.325,229
03M307,"Urban Assembly School for Media Studies, The",3,Brooklyn,19,19.0,328,71.0,126,109,1.0,1
03M307,"Urban Assembly School for Media Studies, The",3,Manhattan,170,26.0,328,71.0,126,109,0.15294117647058825,366
03M307,"Urban Assembly School for Media Studies, The",3,Queens,12,12.0,328,71.0,126,109,1.0,1
03M307,"Urban Assembly School for Media Studies, The",3,Staten Island,1,1.0,328,71.0,126,109,1.0,196
03M307,"Urban Assembly School for Media Studies, The",3,Unknown,8,2.0,328,71.0,126,109,0.25,135
03M402,The Urban Assembly School for Green Careers,3,Bronx,149,22.0,494,39.0,120,45,0.1476510067114094,337
03M402,The Urban Assembly School for Green Careers,3,Brooklyn,8,8.0,494,39.0,120,45,1.0,1
03M402,The Urban Assembly School for Green Careers,3,Manhattan,250,25.0,494,39.0,120,45,0.1,383
03M402,The Urban Assembly School for Green Careers,3,Queens,10,10.0,494,39.0,120,45,1.0,1
03M402,The Urban Assembly School for Green Careers,3,Staten Island,1,1.0,494,39.0,120,45,1.0,196
03M402,The Urban Assembly School for Green Careers,3,Unknown,40,1.0,494,39.0,120,45,0.025,251
03M403,The Global Learning Collaborative,3,Bronx,161,22.0,754,90.0,108,6,0.13664596273291926,357
03M403,The Global Learning Collaborative,3,Brooklyn,9,9.0,754,90.0,108,6,1.0,1
03M403,The Global Learning Collaborative,3,Manhattan,483,66.0,754,90.0,108,6,0.13664596273291926,373
03M403,The Global Learning Collaborative,3,Queens,13,13.0,754,90.0,108,6,1.0,1
03M403,The Global Learning Collaborative,3,Staten Island,1,1.0,754,90.0,108,6,1.0,196
03M403,The Global Learning Collaborative,3,Unknown,54,1.0,754,90.0,108,6,0.018518518518518517,253
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Bronx,319,46.0,826,130.0,128,6,0.14420062695924765,344
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Brooklyn,72,31.0,826,130.0,128,6,0.4305555555555556,218
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Manhattan,276,50.0,826,130.0,128,6,0.18115942028985507,357
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Queens,63,37.0,826,130.0,128,6,0.5873015873015873,230
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Staten Island,2,2.0,826,130.0,128,6,1.0,1
03M415,Wadleigh Secondary School for the Performing & Visual Arts,3,Unknown,14,3.0,826,130.0,128,6,0.21428571428571427,162
