School DBN,School Name,School District,Home Zip Code,Total Applicants Zip,True Applicants Zip,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
02M395,A School Without Walls,2,11219,1,1.0,178,36.0,100,6,1.0,65
02M395,A School Without Walls,2,11221,1,1.0,178,36.0,100,6,1.0,164
02M395,A School Without Walls,2,11222,1,1.0,178,36.0,100,6,1.0,73
02M395,A School Without Walls,2,11224,1,1.0,178,36.0,100,6,1.0,56
02M395,A School Without Walls,2,11225,1,1.0,178,36.0,100,6,1.0,115
02M395,A School Without Walls,2,11226,1,1.0,178,36.0,100,6,1.0,160
02M395,A School Without Walls,2,11229,1,1.0,178,36.0,100,6,1.0,67
02M395,A School Without Walls,2,11230,1,1.0,178,36.0,100,6,1.0,90
02M395,A School Without Walls,2,11231,1,1.0,178,36.0,100,6,1.0,87
02M395,A School Without Walls,2,11232,1,1.0,178,36.0,100,6,1.0,80
02M395,A School Without Walls,2,11233,1,1.0,178,36.0,100,6,1.0,184
02M395,A School Without Walls,2,11235,1,1.0,178,36.0,100,6,1.0,61
02M395,A School Without Walls,2,11236,1,1.0,178,36.0,100,6,1.0,145
02M395,A School Without Walls,2,11238,1,1.0,178,36.0,100,6,1.0,112
02M395,A School Without Walls,2,11355,1,1.0,178,36.0,100,6,1.0,62
02M395,A School Without Walls,2,11357,1,1.0,178,36.0,100,6,1.0,45
02M395,A School Without Walls,2,11368,1,1.0,178,36.0,100,6,1.0,146
02M395,A School Without Walls,2,11369,1,1.0,178,36.0,100,6,1.0,90
02M395,A School Without Walls,2,11373,1,1.0,178,36.0,100,6,1.0,139
02M395,A School Without Walls,2,11375,1,1.0,178,36.0,100,6,1.0,79
02M395,A School Without Walls,2,11377,1,1.0,178,36.0,100,6,1.0,118
02M395,A School Without Walls,2,11385,1,1.0,178,36.0,100,6,1.0,156
02M395,A School Without Walls,2,11413,1,1.0,178,36.0,100,6,1.0,79
02M395,A School Without Walls,2,11414,1,1.0,178,36.0,100,6,1.0,53
02M395,A School Without Walls,2,11417,1,1.0,178,36.0,100,6,1.0,79
02M395,A School Without Walls,2,11418,1,1.0,178,36.0,100,6,1.0,75
02M395,A School Without Walls,2,11422,1,1.0,178,36.0,100,6,1.0,69
02M395,A School Without Walls,2,11433,1,1.0,178,36.0,100,6,1.0,88
02M395,A School Without Walls,2,11435,1,1.0,178,36.0,100,6,1.0,94
02M395,A School Without Walls,2,11691,1,1.0,178,36.0,100,6,1.0,101
02M395,A School Without Walls,2,11693,1,1.0,178,36.0,100,6,1.0,29
02M395,A School Without Walls,2,11694,1,1.0,178,36.0,100,6,1.0,23
02M399,The High School For Language And Diplomacy,2,10001,1,1.0,385,36.0,134,6,1.0,69
02M399,The High School For Language And Diplomacy,2,10002,12,1.0,385,36.0,134,6,0.08333333333333333,63
02M399,The High School For Language And Diplomacy,2,10003,7,1.0,385,36.0,134,6,0.14285714285714285,21
02M399,The High School For Language And Diplomacy,2,10004,1,1.0,385,36.0,134,6,1.0,26
02M399,The High School For Language And Diplomacy,2,10006,1,1.0,385,36.0,134,6,1.0,26
02M399,The High School For Language And Diplomacy,2,10009,6,1.0,385,36.0,134,6,0.16666666666666666,27
02M399,The High School For Language And Diplomacy,2,10010,6,1.0,385,36.0,134,6,0.16666666666666666,20
02M399,The High School For Language And Diplomacy,2,10011,1,1.0,385,36.0,134,6,1.0,47
02M399,The High School For Language And Diplomacy,2,10012,1,1.0,385,36.0,134,6,1.0,32
02M399,The High School For Language And Diplomacy,2,10013,1,1.0,385,36.0,134,6,1.0,58
02M399,The High School For Language And Diplomacy,2,10014,1,1.0,385,36.0,134,6,1.0,36
02M399,The High School For Language And Diplomacy,2,10016,1,1.0,385,36.0,134,6,1.0,54
02M399,The High School For Language And Diplomacy,2,10017,1,1.0,385,36.0,134,6,1.0,44
02M399,The High School For Language And Diplomacy,2,10019,7,1.0,385,36.0,134,6,0.14285714285714285,30
02M399,The High School For Language And Diplomacy,2,10023,7,1.0,385,36.0,134,6,0.14285714285714285,32
02M399,The High School For Language And Diplomacy,2,10024,7,1.0,385,36.0,134,6,0.14285714285714285,27
02M399,The High School For Language And Diplomacy,2,10025,10,1.0,385,36.0,134,6,0.1,54
02M399,The High School For Language And Diplomacy,2,10026,8,1.0,385,36.0,134,6,0.125,40
02M399,The High School For Language And Diplomacy,2,10027,1,1.0,385,36.0,134,6,1.0,115
02M399,The High School For Language And Diplomacy,2,10028,1,1.0,385,36.0,134,6,1.0,48
02M399,The High School For Language And Diplomacy,2,10029,12,1.0,385,36.0,134,6,0.08333333333333333,78
02M399,The High School For Language And Diplomacy,2,10030,1,1.0,385,36.0,134,6,1.0,94
02M399,The High School For Language And Diplomacy,2,10031,1,1.0,385,36.0,134,6,1.0,107
02M399,The High School For Language And Diplomacy,2,10032,1,1.0,385,36.0,134,6,1.0,104
02M399,The High School For Language And Diplomacy,2,10033,1,1.0,385,36.0,134,6,1.0,89
02M399,The High School For Language And Diplomacy,2,10034,1,1.0,385,36.0,134,6,1.0,99
02M399,The High School For Language And Diplomacy,2,10035,1,1.0,385,36.0,134,6,1.0,92
02M399,The High School For Language And Diplomacy,2,10036,12,1.0,385,36.0,134,6,0.08333333333333333,50
02M399,The High School For Language And Diplomacy,2,10038,1,1.0,385,36.0,134,6,1.0,53
02M399,The High School For Language And Diplomacy,2,10039,1,1.0,385,36.0,134,6,1.0,88
02M399,The High School For Language And Diplomacy,2,10040,1,1.0,385,36.0,134,6,1.0,88
02M399,The High School For Language And Diplomacy,2,10044,1,1.0,385,36.0,134,6,1.0,52
02M399,The High School For Language And Diplomacy,2,10069,1,1.0,385,36.0,134,6,1.0,28
02M399,The High School For Language And Diplomacy,2,10075,1,1.0,385,36.0,134,6,1.0,38
02M399,The High School For Language And Diplomacy,2,10128,1,1.0,385,36.0,134,6,1.0,65
02M399,The High School For Language And Diplomacy,2,10162,1,1.0,385,36.0,134,6,1.0,19
02M399,The High School For Language And Diplomacy,2,10280,1,1.0,385,36.0,134,6,1.0,31
02M399,The High School For Language And Diplomacy,2,10304,1,1.0,385,36.0,134,6,1.0,33
02M399,The High School For Language And Diplomacy,2,10305,1,1.0,385,36.0,134,6,1.0,29
02M399,The High School For Language And Diplomacy,2,10312,1,1.0,385,36.0,134,6,1.0,21
02M399,The High School For Language And Diplomacy,2,10451,1,1.0,385,36.0,134,6,1.0,162
02M399,The High School For Language And Diplomacy,2,10452,7,1.0,385,36.0,134,6,0.14285714285714285,81
02M399,The High School For Language And Diplomacy,2,10453,1,1.0,385,36.0,134,6,1.0,191
02M399,The High School For Language And Diplomacy,2,10454,6,1.0,385,36.0,134,6,0.16666666666666666,39
02M399,The High School For Language And Diplomacy,2,10455,1,1.0,385,36.0,134,6,1.0,169
02M399,The High School For Language And Diplomacy,2,10456,1,1.0,385,36.0,134,6,1.0,204
02M399,The High School For Language And Diplomacy,2,10457,1,1.0,385,36.0,134,6,1.0,196
02M399,The High School For Language And Diplomacy,2,10458,1,1.0,385,36.0,134,6,1.0,183
02M399,The High School For Language And Diplomacy,2,10459,1,1.0,385,36.0,134,6,1.0,169
02M399,The High School For Language And Diplomacy,2,10460,1,1.0,385,36.0,134,6,1.0,189
02M399,The High School For Language And Diplomacy,2,10461,1,1.0,385,36.0,134,6,1.0,117
02M399,The High School For Language And Diplomacy,2,10462,1,1.0,385,36.0,134,6,1.0,181
02M399,The High School For Language And Diplomacy,2,10463,1,1.0,385,36.0,134,6,1.0,114
02M399,The High School For Language And Diplomacy,2,10465,1,1.0,385,36.0,134,6,1.0,98
02M399,The High School For Language And Diplomacy,2,10466,1,1.0,385,36.0,134,6,1.0,148
02M399,The High School For Language And Diplomacy,2,10467,1,1.0,385,36.0,134,6,1.0,195
02M399,The High School For Language And Diplomacy,2,10468,1,1.0,385,36.0,134,6,1.0,169
02M399,The High School For Language And Diplomacy,2,10469,1,1.0,385,36.0,134,6,1.0,136
02M399,The High School For Language And Diplomacy,2,10470,1,1.0,385,36.0,134,6,1.0,67
02M399,The High School For Language And Diplomacy,2,10472,1,1.0,385,36.0,134,6,1.0,187
02M399,The High School For Language And Diplomacy,2,11101,1,1.0,385,36.0,134,6,1.0,93
02M399,The High School For Language And Diplomacy,2,11102,1,1.0,385,36.0,134,6,1.0,70
02M399,The High School For Language And Diplomacy,2,11103,1,1.0,385,36.0,134,6,1.0,65
02M399,The High School For Language And Diplomacy,2,11104,1,1.0,385,36.0,134,6,1.0,66
02M399,The High School For Language And Diplomacy,2,11105,1,1.0,385,36.0,134,6,1.0,61
02M399,The High School For Language And Diplomacy,2,11106,1,1.0,385,36.0,134,6,1.0,71
02M399,The High School For Language And Diplomacy,2,11109,1,1.0,385,36.0,134,6,1.0,21
02M399,The High School For Language And Diplomacy,2,11201,6,1.0,385,36.0,134,6,0.16666666666666666,34
02M399,The High School For Language And Diplomacy,2,11204,1,1.0,385,36.0,134,6,1.0,65
02M399,The High School For Language And Diplomacy,2,11205,1,1.0,385,36.0,134,6,1.0,94
02M399,The High School For Language And Diplomacy,2,11206,1,1.0,385,36.0,134,6,1.0,134
02M399,The High School For Language And Diplomacy,2,11207,1,1.0,385,36.0,134,6,1.0,212
02M399,The High School For Language And Diplomacy,2,11208,1,1.0,385,36.0,134,6,1.0,210
02M399,The High School For Language And Diplomacy,2,11209,1,1.0,385,36.0,134,6,1.0,62
02M399,The High School For Language And Diplomacy,2,11210,1,1.0,385,36.0,134,6,1.0,104
02M399,The High School For Language And Diplomacy,2,11212,1,1.0,385,36.0,134,6,1.0,193
02M399,The High School For Language And Diplomacy,2,11213,1,1.0,385,36.0,134,6,1.0,143
02M399,The High School For Language And Diplomacy,2,11215,18,1.0,385,36.0,134,6,0.05555555555555555,74
02M399,The High School For Language And Diplomacy,2,11216,1,1.0,385,36.0,134,6,1.0,120
02M399,The High School For Language And Diplomacy,2,11217,1,1.0,385,36.0,134,6,1.0,84
02M399,The High School For Language And Diplomacy,2,11218,11,1.0,385,36.0,134,6,0.09090909090909091,74
02M399,The High School For Language And Diplomacy,2,11219,1,1.0,385,36.0,134,6,1.0,65
02M399,The High School For Language And Diplomacy,2,11220,1,1.0,385,36.0,134,6,1.0,113
02M399,The High School For Language And Diplomacy,2,11221,7,1.0,385,36.0,134,6,0.14285714285714285,59
02M399,The High School For Language And Diplomacy,2,11222,6,1.0,385,36.0,134,6,0.16666666666666666,23
02M399,The High School For Language And Diplomacy,2,11223,1,1.0,385,36.0,134,6,1.0,65
02M399,The High School For Language And Diplomacy,2,11225,1,1.0,385,36.0,134,6,1.0,115
02M399,The High School For Language And Diplomacy,2,11226,1,1.0,385,36.0,134,6,1.0,160
02M399,The High School For Language And Diplomacy,2,11229,1,1.0,385,36.0,134,6,1.0,67
02M399,The High School For Language And Diplomacy,2,11230,1,1.0,385,36.0,134,6,1.0,90
02M399,The High School For Language And Diplomacy,2,11231,6,1.0,385,36.0,134,6,0.16666666666666666,37
02M399,The High School For Language And Diplomacy,2,11232,1,1.0,385,36.0,134,6,1.0,80
02M399,The High School For Language And Diplomacy,2,11233,1,1.0,385,36.0,134,6,1.0,184
02M399,The High School For Language And Diplomacy,2,11234,1,1.0,385,36.0,134,6,1.0,104
02M399,The High School For Language And Diplomacy,2,11235,1,1.0,385,36.0,134,6,1.0,61
02M399,The High School For Language And Diplomacy,2,11236,1,1.0,385,36.0,134,6,1.0,145
02M399,The High School For Language And Diplomacy,2,11237,1,1.0,385,36.0,134,6,1.0,112
02M399,The High School For Language And Diplomacy,2,11238,1,1.0,385,36.0,134,6,1.0,112
02M399,The High School For Language And Diplomacy,2,11249,1,1.0,385,36.0,134,6,1.0,56
02M399,The High School For Language And Diplomacy,2,11356,1,1.0,385,36.0,134,6,1.0,55
02M399,The High School For Language And Diplomacy,2,11369,1,1.0,385,36.0,134,6,1.0,90
02M399,The High School For Language And Diplomacy,2,11370,1,1.0,385,36.0,134,6,1.0,78
02M399,The High School For Language And Diplomacy,2,11372,1,1.0,385,36.0,134,6,1.0,122
02M399,The High School For Language And Diplomacy,2,11373,1,1.0,385,36.0,134,6,1.0,139
02M399,The High School For Language And Diplomacy,2,11375,1,1.0,385,36.0,134,6,1.0,79
02M399,The High School For Language And Diplomacy,2,11377,1,1.0,385,36.0,134,6,1.0,118
02M399,The High School For Language And Diplomacy,2,11378,1,1.0,385,36.0,134,6,1.0,88
02M399,The High School For Language And Diplomacy,2,11385,7,1.0,385,36.0,134,6,0.14285714285714285,69
02M399,The High School For Language And Diplomacy,2,11414,1,1.0,385,36.0,134,6,1.0,53
02M399,The High School For Language And Diplomacy,2,11416,1,1.0,385,36.0,134,6,1.0,68
02M399,The High School For Language And Diplomacy,2,11418,1,1.0,385,36.0,134,6,1.0,75
02M399,The High School For Language And Diplomacy,2,11419,1,1.0,385,36.0,134,6,1.0,79
02M399,The High School For Language And Diplomacy,2,11421,1,1.0,385,36.0,134,6,1.0,111
02M399,The High School For Language And Diplomacy,2,11427,1,1.0,385,36.0,134,6,1.0,43
02M399,The High School For Language And Diplomacy,2,11429,1,1.0,385,36.0,134,6,1.0,57
02M399,The High School For Language And Diplomacy,2,11435,1,1.0,385,36.0,134,6,1.0,94
02M399,The High School For Language And Diplomacy,2,11691,1,1.0,385,36.0,134,6,1.0,101
02M400,High School for Environmental Studies,2,10001,22,1.0,2558,395.0,344,385,0.045454545454545456,58
02M400,High School for Environmental Studies,2,10002,38,1.0,2558,395.0,344,385,0.02631578947368421,82
02M400,High School for Environmental Studies,2,10003,18,1.0,2558,395.0,344,385,0.05555555555555555,31
02M400,High School for Environmental Studies,2,10004,9,1.0,2558,395.0,344,385,0.1111111111111111,12
02M400,High School for Environmental Studies,2,10005,9,1.0,2558,395.0,344,385,0.1111111111111111,16
02M400,High School for Environmental Studies,2,10006,1,1.0,2558,395.0,344,385,1.0,26
02M400,High School for Environmental Studies,2,10007,7,1.0,2558,395.0,344,385,0.14285714285714285,7
02M400,High School for Environmental Studies,2,10009,15,1.0,2558,395.0,344,385,0.06666666666666667,49
02M400,High School for Environmental Studies,2,10010,23,6.0,2558,395.0,344,385,1.565217391304348,19
02M400,High School for Environmental Studies,2,10011,17,1.0,2558,395.0,344,385,0.058823529411764705,35
02M400,High School for Environmental Studies,2,10012,11,1.0,2558,395.0,344,385,0.09090909090909091,19
02M400,High School for Environmental Studies,2,10013,25,1.0,2558,395.0,344,385,0.04,48
02M400,High School for Environmental Studies,2,10014,15,1.0,2558,395.0,344,385,0.06666666666666667,25
02M400,High School for Environmental Studies,2,10016,24,6.0,2558,395.0,344,385,1.5,19
02M400,High School for Environmental Studies,2,10017,1,1.0,2558,395.0,344,385,1.0,44
02M400,High School for Environmental Studies,2,10018,1,1.0,2558,395.0,344,385,1.0,30
02M400,High School for Environmental Studies,2,10019,35,6.0,2558,395.0,344,385,1.0285714285714285,22
02M400,High School for Environmental Studies,2,10021,37,10.0,2558,395.0,344,385,2.7027027027027026,18
02M400,High School for Environmental Studies,2,10022,28,1.0,2558,395.0,344,385,0.03571428571428571,29
02M400,High School for Environmental Studies,2,10023,58,8.0,2558,395.0,344,385,1.103448275862069,25
02M400,High School for Environmental Studies,2,10024,72,10.0,2558,395.0,344,385,1.3888888888888888,22
02M400,High School for Environmental Studies,2,10025,123,15.0,2558,395.0,344,385,1.829268292682927,29
02M400,High School for Environmental Studies,2,10026,61,16.0,2558,395.0,344,385,4.19672131147541,23
02M400,High School for Environmental Studies,2,10027,44,8.0,2558,395.0,344,385,1.4545454545454546,38
02M400,High School for Environmental Studies,2,10028,45,8.0,2558,395.0,344,385,1.4222222222222223,23
02M400,High School for Environmental Studies,2,10029,63,8.0,2558,395.0,344,385,1.0158730158730158,45
02M400,High School for Environmental Studies,2,10030,13,1.0,2558,395.0,344,385,0.07692307692307693,66
02M400,High School for Environmental Studies,2,10031,56,1.0,2558,395.0,344,385,0.017857142857142856,97
02M400,High School for Environmental Studies,2,10032,55,9.0,2558,395.0,344,385,1.4727272727272727,37
02M400,High School for Environmental Studies,2,10033,64,10.0,2558,395.0,344,385,1.5625,27
02M400,High School for Environmental Studies,2,10034,81,18.0,2558,395.0,344,385,4.0,18
02M400,High School for Environmental Studies,2,10035,27,6.0,2558,395.0,344,385,1.3333333333333333,22
02M400,High School for Environmental Studies,2,10036,42,10.0,2558,395.0,344,385,2.380952380952381,20
02M400,High School for Environmental Studies,2,10037,12,1.0,2558,395.0,344,385,0.08333333333333333,51
02M400,High School for Environmental Studies,2,10038,22,1.0,2558,395.0,344,385,0.045454545454545456,40
02M400,High School for Environmental Studies,2,10039,10,1.0,2558,395.0,344,385,0.1,43
02M400,High School for Environmental Studies,2,10040,49,6.0,2558,395.0,344,385,0.7346938775510204,30
02M400,High School for Environmental Studies,2,10044,14,1.0,2558,395.0,344,385,0.07142857142857142,38
02M400,High School for Environmental Studies,2,10065,28,1.0,2558,395.0,344,385,0.03571428571428571,40
02M400,High School for Environmental Studies,2,10069,14,1.0,2558,395.0,344,385,0.07142857142857142,17
02M400,High School for Environmental Studies,2,10075,22,1.0,2558,395.0,344,385,0.045454545454545456,27
02M400,High School for Environmental Studies,2,10128,64,12.0,2558,395.0,344,385,2.25,26
02M400,High School for Environmental Studies,2,10162,1,1.0,2558,395.0,344,385,1.0,19
02M400,High School for Environmental Studies,2,10280,11,1.0,2558,395.0,344,385,0.09090909090909091,18
02M400,High School for Environmental Studies,2,10282,1,1.0,2558,395.0,344,385,1.0,29
02M400,High School for Environmental Studies,2,10303,1,1.0,2558,395.0,344,385,1.0,22
02M400,High School for Environmental Studies,2,10305,1,1.0,2558,395.0,344,385,1.0,29
02M400,High School for Environmental Studies,2,10309,1,1.0,2558,395.0,344,385,1.0,20
02M400,High School for Environmental Studies,2,10310,1,1.0,2558,395.0,344,385,1.0,20
02M400,High School for Environmental Studies,2,10314,1,1.0,2558,395.0,344,385,1.0,33
02M400,High School for Environmental Studies,2,10451,18,1.0,2558,395.0,344,385,0.05555555555555555,124
02M400,High School for Environmental Studies,2,10452,46,10.0,2558,395.0,344,385,2.1739130434782608,35
02M400,High School for Environmental Studies,2,10453,47,9.0,2558,395.0,344,385,1.7234042553191489,52
02M400,High School for Environmental Studies,2,10454,14,1.0,2558,395.0,344,385,0.07142857142857142,108
02M400,High School for Environmental Studies,2,10455,21,1.0,2558,395.0,344,385,0.047619047619047616,131
02M400,High School for Environmental Studies,2,10456,26,1.0,2558,395.0,344,385,0.038461538461538464,169
02M400,High School for Environmental Studies,2,10457,23,1.0,2558,395.0,344,385,0.043478260869565216,160
02M400,High School for Environmental Studies,2,10458,34,1.0,2558,395.0,344,385,0.029411764705882353,161
02M400,High School for Environmental Studies,2,10459,14,1.0,2558,395.0,344,385,0.07142857142857142,113
02M400,High School for Environmental Studies,2,10460,9,1.0,2558,395.0,344,385,0.1111111111111111,100
02M400,High School for Environmental Studies,2,10461,12,1.0,2558,395.0,344,385,0.08333333333333333,80
02M400,High School for Environmental Studies,2,10462,20,1.0,2558,395.0,344,385,0.05,145
02M400,High School for Environmental Studies,2,10463,41,12.0,2558,395.0,344,385,3.5121951219512195,17
02M400,High School for Environmental Studies,2,10464,1,1.0,2558,395.0,344,385,1.0,15
02M400,High School for Environmental Studies,2,10465,10,1.0,2558,395.0,344,385,0.1,64
02M400,High School for Environmental Studies,2,10466,1,1.0,2558,395.0,344,385,1.0,148
02M400,High School for Environmental Studies,2,10467,46,1.0,2558,395.0,344,385,0.021739130434782608,182
02M400,High School for Environmental Studies,2,10468,85,19.0,2558,395.0,344,385,4.247058823529412,33
02M400,High School for Environmental Studies,2,10469,7,1.0,2558,395.0,344,385,0.14285714285714285,54
02M400,High School for Environmental Studies,2,10470,8,1.0,2558,395.0,344,385,0.125,32
02M400,High School for Environmental Studies,2,10471,7,1.0,2558,395.0,344,385,0.14285714285714285,14
02M400,High School for Environmental Studies,2,10472,20,1.0,2558,395.0,344,385,0.05,159
02M400,High School for Environmental Studies,2,10473,1,1.0,2558,395.0,344,385,1.0,165
02M400,High School for Environmental Studies,2,10474,1,1.0,2558,395.0,344,385,1.0,76
02M400,High School for Environmental Studies,2,10475,1,1.0,2558,395.0,344,385,1.0,80
02M400,High School for Environmental Studies,2,11101,33,1.0,2558,395.0,344,385,0.030303030303030304,81
02M400,High School for Environmental Studies,2,11102,1,1.0,2558,395.0,344,385,1.0,70
02M400,High School for Environmental Studies,2,11103,8,1.0,2558,395.0,344,385,0.125,35
02M400,High School for Environmental Studies,2,11104,1,1.0,2558,395.0,344,385,1.0,66
02M400,High School for Environmental Studies,2,11105,11,1.0,2558,395.0,344,385,0.09090909090909091,35
02M400,High School for Environmental Studies,2,11106,12,1.0,2558,395.0,344,385,0.08333333333333333,53
02M400,High School for Environmental Studies,2,11109,6,1.0,2558,395.0,344,385,0.16666666666666666,3
02M400,High School for Environmental Studies,2,11201,39,6.0,2558,395.0,344,385,0.9230769230769231,33
02M400,High School for Environmental Studies,2,11203,1,1.0,2558,395.0,344,385,1.0,135
02M400,High School for Environmental Studies,2,11204,1,1.0,2558,395.0,344,385,1.0,65
02M400,High School for Environmental Studies,2,11205,12,1.0,2558,395.0,344,385,0.08333333333333333,62
02M400,High School for Environmental Studies,2,11206,13,1.0,2558,395.0,344,385,0.07692307692307693,92
02M400,High School for Environmental Studies,2,11207,1,1.0,2558,395.0,344,385,1.0,212
02M400,High School for Environmental Studies,2,11208,1,1.0,2558,395.0,344,385,1.0,210
02M400,High School for Environmental Studies,2,11209,1,1.0,2558,395.0,344,385,1.0,62
02M400,High School for Environmental Studies,2,11210,1,1.0,2558,395.0,344,385,1.0,104
02M400,High School for Environmental Studies,2,11211,15,1.0,2558,395.0,344,385,0.06666666666666667,57
02M400,High School for Environmental Studies,2,11212,1,1.0,2558,395.0,344,385,1.0,193
02M400,High School for Environmental Studies,2,11213,1,1.0,2558,395.0,344,385,1.0,143
02M400,High School for Environmental Studies,2,11214,1,1.0,2558,395.0,344,385,1.0,68
02M400,High School for Environmental Studies,2,11215,83,8.0,2558,395.0,344,385,0.7710843373493976,39
02M400,High School for Environmental Studies,2,11216,8,1.0,2558,395.0,344,385,0.125,52
02M400,High School for Environmental Studies,2,11217,20,1.0,2558,395.0,344,385,0.05,66
02M400,High School for Environmental Studies,2,11218,19,1.0,2558,395.0,344,385,0.05263157894736842,98
02M400,High School for Environmental Studies,2,11220,1,1.0,2558,395.0,344,385,1.0,113
02M400,High School for Environmental Studies,2,11221,1,1.0,2558,395.0,344,385,1.0,164
02M400,High School for Environmental Studies,2,11222,21,1.0,2558,395.0,344,385,0.047619047619047616,59
02M400,High School for Environmental Studies,2,11223,1,1.0,2558,395.0,344,385,1.0,65
02M400,High School for Environmental Studies,2,11224,1,1.0,2558,395.0,344,385,1.0,56
02M400,High School for Environmental Studies,2,11225,9,1.0,2558,395.0,344,385,0.1111111111111111,57
02M400,High School for Environmental Studies,2,11226,14,1.0,2558,395.0,344,385,0.07142857142857142,108
02M400,High School for Environmental Studies,2,11230,6,1.0,2558,395.0,344,385,0.16666666666666666,29
02M400,High School for Environmental Studies,2,11231,45,10.0,2558,395.0,344,385,2.2222222222222223,28
02M400,High School for Environmental Studies,2,11232,13,1.0,2558,395.0,344,385,0.07692307692307693,53
02M400,High School for Environmental Studies,2,11233,1,1.0,2558,395.0,344,385,1.0,184
02M400,High School for Environmental Studies,2,11234,1,1.0,2558,395.0,344,385,1.0,104
02M400,High School for Environmental Studies,2,11235,1,1.0,2558,395.0,344,385,1.0,61
02M400,High School for Environmental Studies,2,11237,1,1.0,2558,395.0,344,385,1.0,112
02M400,High School for Environmental Studies,2,11238,24,1.0,2558,395.0,344,385,0.041666666666666664,96
02M400,High School for Environmental Studies,2,11239,1,1.0,2558,395.0,344,385,1.0,78
02M400,High School for Environmental Studies,2,11249,6,1.0,2558,395.0,344,385,0.16666666666666666,13
02M400,High School for Environmental Studies,2,11354,1,1.0,2558,395.0,344,385,1.0,55
02M400,High School for Environmental Studies,2,11355,1,1.0,2558,395.0,344,385,1.0,62
02M400,High School for Environmental Studies,2,11356,1,1.0,2558,395.0,344,385,1.0,55
02M400,High School for Environmental Studies,2,11357,1,1.0,2558,395.0,344,385,1.0,45
02M400,High School for Environmental Studies,2,11361,1,1.0,2558,395.0,344,385,1.0,31
02M400,High School for Environmental Studies,2,11367,1,1.0,2558,395.0,344,385,1.0,53
02M400,High School for Environmental Studies,2,11368,15,7.0,2558,395.0,344,385,3.2666666666666666,51
02M400,High School for Environmental Studies,2,11369,6,1.0,2558,395.0,344,385,0.16666666666666666,42
02M400,High School for Environmental Studies,2,11370,7,1.0,2558,395.0,344,385,0.14285714285714285,45
02M400,High School for Environmental Studies,2,11372,26,1.0,2558,395.0,344,385,0.038461538461538464,108
02M400,High School for Environmental Studies,2,11373,17,1.0,2558,395.0,344,385,0.058823529411764705,120
02M400,High School for Environmental Studies,2,11374,1,1.0,2558,395.0,344,385,1.0,59
02M400,High School for Environmental Studies,2,11375,11,1.0,2558,395.0,344,385,0.09090909090909091,57
02M400,High School for Environmental Studies,2,11377,25,1.0,2558,395.0,344,385,0.04,108
02M400,High School for Environmental Studies,2,11378,1,1.0,2558,395.0,344,385,1.0,88
02M400,High School for Environmental Studies,2,11379,1,1.0,2558,395.0,344,385,1.0,70
02M400,High School for Environmental Studies,2,11385,7,1.0,2558,395.0,344,385,0.14285714285714285,69
02M400,High School for Environmental Studies,2,11411,1,1.0,2558,395.0,344,385,1.0,44
02M400,High School for Environmental Studies,2,11414,1,1.0,2558,395.0,344,385,1.0,53
02M400,High School for Environmental Studies,2,11415,1,1.0,2558,395.0,344,385,1.0,44
02M400,High School for Environmental Studies,2,11416,1,1.0,2558,395.0,344,385,1.0,68
02M400,High School for Environmental Studies,2,11417,1,1.0,2558,395.0,344,385,1.0,79
02M400,High School for Environmental Studies,2,11418,1,1.0,2558,395.0,344,385,1.0,75
02M400,High School for Environmental Studies,2,11421,7,1.0,2558,395.0,344,385,0.14285714285714285,50
02M400,High School for Environmental Studies,2,11432,1,1.0,2558,395.0,344,385,1.0,79
02M400,High School for Environmental Studies,2,11692,1,1.0,2558,395.0,344,385,1.0,60
02M400,High School for Environmental Studies,2,11693,1,1.0,2558,395.0,344,385,1.0,29
02M407,Institute for Collaborative Education,2,10001,8,1.0,836,263.0,61,73,0.125,33
02M407,Institute for Collaborative Education,2,10002,32,9.0,836,263.0,61,73,2.53125,29
02M407,Institute for Collaborative Education,2,10003,13,1.0,836,263.0,61,73,0.07692307692307693,29
02M407,Institute for Collaborative Education,2,10004,1,1.0,836,263.0,61,73,1.0,26
02M407,Institute for Collaborative Education,2,10005,1,1.0,836,263.0,61,73,1.0,32
02M407,Institute for Collaborative Education,2,10006,1,1.0,836,263.0,61,73,1.0,26
02M407,Institute for Collaborative Education,2,10007,1,1.0,836,263.0,61,73,1.0,27
02M407,Institute for Collaborative Education,2,10009,46,16.0,836,263.0,61,73,5.565217391304348,15
02M407,Institute for Collaborative Education,2,10010,14,11.0,836,263.0,61,73,8.642857142857142,11
02M407,Institute for Collaborative Education,2,10011,11,1.0,836,263.0,61,73,0.09090909090909091,28
02M407,Institute for Collaborative Education,2,10012,1,1.0,836,263.0,61,73,1.0,32
02M407,Institute for Collaborative Education,2,10013,6,1.0,836,263.0,61,73,0.16666666666666666,19
02M407,Institute for Collaborative Education,2,10014,1,1.0,836,263.0,61,73,1.0,36
02M407,Institute for Collaborative Education,2,10016,9,1.0,836,263.0,61,73,0.1111111111111111,29
02M407,Institute for Collaborative Education,2,10017,1,1.0,836,263.0,61,73,1.0,44
02M407,Institute for Collaborative Education,2,10018,1,1.0,836,263.0,61,73,1.0,30
02M407,Institute for Collaborative Education,2,10019,7,1.0,836,263.0,61,73,0.14285714285714285,30
